method,solution_id,name,team,position,value,forecast,role,is_captain,is_vice_captain
Simple average,Simple average | two_stage | fixed_split | xi_cap=55,Anthony Gordon,Newcastle,MID,6.1,4.653846153846154,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Joachim Andersen,Crystal Palace,DEF,4.7,3.2916351864674254,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Jordan Pickford,Everton,GK,4.6,3.7330103703165336,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Julián Álvarez,Man City,FWD,6.7,4.869651951362604,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Kieran Trippier,Newcastle,DEF,6.9,3.958176431231566,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Mohamed Salah,Liverpool,MID,13.0,6.507747702315204,XI,False,True
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Ollie Watkins,Aston Villa,FWD,8.8,6.517863273271979,Bench,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Phil Foden,Man City,MID,8.1,5.361564154300708,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",William Saliba,Arsenal,DEF,5.7,4.012790688768956,XI,False,False
"ARIMA(0,0,1)","ARIMA(0,0,1) | joint_pareto | delta=0.100",Đorđe Petrović,Chelsea,GK,4.5,3.469834128320077,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Carlton Morris,Luton,FWD,5.0,4.030217855252244,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Conor Bradley,Liverpool,DEF,4.1,2.6771593304728754,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Declan Rice,Arsenal,MID,5.4,3.974394359749105,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Erling Haaland,Man City,FWD,14.4,5.626028562305032,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Jarrad Branthwaite,Everton,DEF,4.2,3.0111381712071617,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Mohamed Salah,Liverpool,MID,13.0,6.509131521625363,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Scott McTominay,Man Utd,MID,4.6,3.1792067227836665,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=55",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Carlton Morris,Luton,FWD,5.0,4.030217855252244,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Conor Bradley,Liverpool,DEF,4.1,2.6771593304728754,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Declan Rice,Arsenal,MID,5.4,3.974394359749105,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Erling Haaland,Man City,FWD,14.4,5.626028562305032,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Jarrad Branthwaite,Everton,DEF,4.2,3.0111381712071617,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Mohamed Salah,Liverpool,MID,13.0,6.509131521625363,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Scott McTominay,Man Utd,MID,4.6,3.1792067227836665,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=55",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Carlton Morris,Luton,FWD,5.0,4.030217855252244,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Hwang Hee-chan,Wolves,MID,5.6,4.029821468140146,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.203009734992741,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",William Saliba,Arsenal,DEF,5.7,4.026783039564562,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=60",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Carlton Morris,Luton,FWD,5.0,4.030217855252244,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Hwang Hee-chan,Wolves,MID,5.6,4.029821468140146,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.203009734992741,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",William Saliba,Arsenal,DEF,5.7,4.026783039564562,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=60",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.203009734992741,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Mohamed Salah,Liverpool,MID,13.0,6.509131521625363,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",William Saliba,Arsenal,DEF,5.7,4.026783039564562,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=65",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Jakub Kiwior,Arsenal,DEF,4.3,3.249616573132672,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,4.203009734992741,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Mohamed Salah,Liverpool,MID,13.0,6.509131521625363,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",William Saliba,Arsenal,DEF,5.7,4.026783039564562,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=65",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Erling Haaland,Man City,FWD,14.4,5.626028562305032,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.719313524727714,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Pedro Porro,Spurs,DEF,5.8,3.483352669149965,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Phil Foden,Man City,MID,8.1,5.429759354737169,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",William Saliba,Arsenal,DEF,5.7,4.026783039564562,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=70",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Anthony Gordon,Newcastle,MID,6.1,4.719112049475669,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,4.713835584186551,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Erling Haaland,Man City,FWD,14.4,5.626028562305032,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.719313524727714,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Phil Foden,Man City,MID,8.1,5.429759354737169,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",William Saliba,Arsenal,DEF,5.7,4.026783039564562,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=70",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.719313524727714,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Jarrod Bowen,West Ham,MID,7.7,5.042891747482581,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Julián Álvarez,Man City,FWD,6.7,4.865286094876097,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Pedro Porro,Spurs,DEF,5.8,3.483352669149965,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Phil Foden,Man City,MID,8.1,5.429759354737169,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Son Heung-min,Spurs,MID,9.6,5.7718498486809935,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",William Saliba,Arsenal,DEF,5.7,4.026783039564562,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=75",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Emerson Palmieri dos Santos,West Ham,DEF,4.4,3.3457141090091707,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,3.719313524727714,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Jarrod Bowen,West Ham,MID,7.7,5.042891747482581,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Jordan Pickford,Everton,GK,4.6,3.7198934275200375,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Julián Álvarez,Man City,FWD,6.7,4.865286094876097,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Kieran Trippier,Newcastle,DEF,6.9,3.846133239496449,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Ollie Watkins,Aston Villa,FWD,8.8,6.521280791806624,XI,False,True
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Pedro Porro,Spurs,DEF,5.8,3.483352669149965,Bench,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Phil Foden,Man City,MID,8.1,5.429759354737169,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Son Heung-min,Spurs,MID,9.6,5.7718498486809935,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",William Saliba,Arsenal,DEF,5.7,4.026783039564562,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | actual_remainder | xi_cap=75",Đorđe Petrović,Chelsea,GK,4.5,3.8461577296238474,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=80",Bukayo Saka,Arsenal,MID,9.1,6.889276021980589,XI,True,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=80",Chris Richards,Crystal Palace,DEF,3.9,3.292915506373225,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=80",Cole Palmer,Chelsea,MID,5.8,4.9625860101479695,XI,False,False
"ARIMA(1,0,0)","ARIMA(1,0,0) | two_stage | fixed_split | xi_cap=80",Dominic Solanke,Bournemouth,FWD,7.0,5.166690308291283,XI,False,False
